"","Date","returns","volForecast","shortProb","shortSD","week","scaleFactor","scaledVolatility"
"103",2020-05-29,-0.0250878788322213,0.0160548322406287,0.00992271522975509,"Mean","2022-10-22",-0.00050871834333634,0.0155461138972923
"104",2020-06-01,0.015645690712315,0.0160810259837007,0.00765811749930715,"Mean","2022-10-23",-0.00050871834333634,0.0155723076403643
"105",2020-06-02,-0.0121474331002265,0.016051986755528,0.0109658433610082,"Mean","2022-10-24",-0.00050871834333634,0.0155432684121917
"106",2020-06-03,0.00261544919620427,0.0160083276468563,0.0123633177844253,"Mean","2022-10-25",-0.00050871834333634,0.01549960930352
"107",2020-06-04,0.00607634802337031,0.0159371456045948,0.0121961975667184,"Mean","2022-10-26",-0.00050871834333634,0.0154284272612584
"108",2020-06-05,-0.0148216717007079,0.0158703669001996,0.0134265696416424,"Mean","2022-10-27",-0.00050871834333634,0.0153616485568633
"109",2020-06-08,0.00438222189398108,0.0158373509636141,0.0142488984720538,"Mean","2022-10-28",-0.00050871834333634,0.0153286326202778
"110",2020-06-09,-0.0234470648787566,0.015770453813552,0.0103929524654075,"Mean","2022-10-29",-0.00050871834333634,0.0152617354702157
"111",2020-06-10,0.0159861275490307,0.0158050662257676,0.0075662060570342,"Mean","2022-10-30",-0.00050871834333634,0.0152963478824313
"112",2020-06-11,0.00307871543574478,0.0157793273310313,0.00935884810518334,"Mean","2022-10-31",-0.00050871834333634,0.015270608987695
"113",2020-06-12,-0.00660939304507924,0.0157116340544194,0.0158177523757039,"Mean","2022-11-01",-0.00050871834333634,0.015202915711083
"114",2020-06-15,-0.0182917196853714,0.0156505835453571,0.0213251734593036,"Mean","2022-11-02",-0.00050871834333634,0.0151418652020207
"115",2020-06-16,0.0165220675796931,0.0156475249965488,0.0269353536700067,"SD","2022-11-03",0.00101743668667268,0.0166649616832215
"116",2020-06-17,0.00530032971501271,0.0156293343851973,0.0251892659442795,"Mean","2022-11-04",-0.00050871834333634,0.015120616041861
"117",2020-06-18,-0.00264670722441185,0.0155665680467961,0.0190937251146262,"Mean","2022-11-05",-0.00050871834333634,0.0150578497034598
"118",2020-06-19,0.00440701263336596,0.0155024555666437,0.015435097644008,"Mean","2022-11-06",-0.00050871834333634,0.0149937372233074
"119",2020-06-22,0.0247569855155172,0.0154419640361144,0.00930408597466735,"Mean","2022-11-07",-0.00050871834333634,0.0149332456927781
"120",2020-06-23,-0.0103494154263499,0.0154924590695431,0.00486245093323678,"Mean","2022-11-08",-0.00050871834333634,0.0149837407262068
"121",2020-06-24,-0.0148471441564224,0.0154488703358804,0.00449019926863489,"Mean","2022-11-09",-0.00050871834333634,0.014940151992544
"122",2020-06-25,-0.00396743856611081,0.0154248040984611,0.00483464383727809,"Mean","2022-11-10",-0.00050871834333634,0.0149160857551248
"123",2020-06-26,0.0188145827225332,0.0153662472788903,0.00558841953943215,"Mean","2022-11-11",-0.00050871834333634,0.0148575289355539
"124",2020-06-29,0.00605040304942683,0.015363476023252,0.00551513928996466,"Mean","2022-11-12",-0.00050871834333634,0.0148547576799156
"125",2020-06-30,-0.0173842418503076,0.0153070031030953,0.00882602678100356,"Mean","2022-11-13",-0.00050871834333634,0.014798284759759
"126",2020-07-01,-0.0212680419056959,0.0152978158471861,0.0126594523062025,"Mean","2022-11-14",-0.00050871834333634,0.0147890975038497
"127",2020-07-02,-0.00674006663019,0.0153212439252337,0.013096754670975,"Mean","2022-11-15",-0.00050871834333634,0.0148125255818973
"128",2020-07-03,-0.00135350404117673,0.0152715837280273,0.0109571647038801,"Mean","2022-11-16",-0.00050871834333634,0.014762865384691
"129",2020-07-06,-0.0118074899111225,0.0152127737749507,0.00874863079134553,"Mean","2022-11-17",-0.00050871834333634,0.0147040554316144
"130",2020-07-07,-0.00320300994010303,0.0151822551800123,0.00902274273515518,"Mean","2022-11-18",-0.00050871834333634,0.014673536836676
"131",2020-07-08,-0.0147739829857665,0.015125364854685,0.00804667895249779,"Mean","2022-11-19",-0.00050871834333634,0.0146166465113486
"132",2020-07-09,-0.0159404683691484,0.0151097369696952,0.0077535353649145,"Mean","2022-11-20",-0.00050871834333634,0.0146010186263589
"133",2020-07-10,0.0150096014681393,0.0151024755764042,0.00656367720419698,"Mean","2022-11-21",-0.00050871834333634,0.0145937572330679
"134",2020-07-13,0.000930866901009075,0.0150821313543447,0.00406824006042781,"Mean","2022-11-22",-0.00050871834333634,0.0145734130110083
"135",2020-07-14,-0.00887653196501059,0.015024963868926,0.00449910017996401,"Mean","2022-11-23",-0.00050871834333634,0.0145162455255896
"136",2020-07-15,0.00608200889858956,0.0149824119161184,0.00402227246858321,"Mean","2022-11-24",-0.00050871834333634,0.0144736935727821
"137",2020-07-16,0.00697188948819427,0.0149337468907724,0.00402066479359495,"Mean","2022-11-25",-0.00050871834333634,0.0144250285474361
"138",2020-07-17,-0.00603962541435532,0.0148878498333186,0.00452499491322104,"Mean","2022-11-26",-0.00050871834333634,0.0143791314899823
"139",2020-07-20,-0.00233251673792267,0.0148415248160337,0.00489816102812906,"Mean","2022-11-27",-0.00050871834333634,0.0143328064726974
"140",2020-07-21,0.0125320178661434,0.0147894431240867,0.00499996154615231,"Mean","2022-11-28",-0.00050871834333634,0.0142807247807504
"141",2020-07-22,-0.0106657490380773,0.0147656961905969,0.00453822279022456,"Mean","2022-11-29",-0.00050871834333634,0.0142569778472605
"142",2020-07-23,0.00696864886868909,0.0147369563580258,0.00642604398374983,"Mean","2022-11-30",-0.00050871834333634,0.0142282380146895
"143",2020-07-24,0.021526160244199,0.0146943861709327,0.00679466096830385,"Mean","2022-12-01",-0.00050871834333634,0.0141856678275963
"144",2020-07-27,-0.00317684507402305,0.0147297186674425,0.00713703413163521,"Mean","2022-12-02",-0.00050871834333634,0.0142210003241062
"145",2020-07-28,-0.00913235009671798,0.0146798865657553,0.00693995816221371,"Mean","2022-12-03",-0.00050871834333634,0.0141711682224189
"146",2020-07-29,0.0163788922736092,0.0146451167377341,0.0067916401499,"Mean","2022-12-04",-0.00050871834333634,0.0141363983943978
"147",2020-07-30,-0.0163788922736092,0.0146452227348351,0.00865761878353038,"Mean","2022-12-05",-0.00050871834333634,0.0141365043914988
"148",2020-07-31,-0.00413703868179383,0.0146507994120317,0.00974234376868918,"Mean","2022-12-06",-0.00050871834333634,0.0141420810686954
"149",2020-08-03,0.00962649381375691,0.0146047960069366,0.0100635504187705,"Mean","2022-12-07",-0.00050871834333634,0.0140960776636003
"150",2020-08-04,0.0144929456864409,0.0145705441786001,0.00916467144740477,"Mean","2022-12-08",-0.00050871834333634,0.0140618258352638
"151",2020-08-05,-0.00315263028580759,0.0145625063413879,0.0118302885146777,"Mean","2022-12-09",-0.00050871834333634,0.0140537879980516
"152",2020-08-06,0.00405137483754903,0.0145159770703639,0.0105929691254731,"Mean","2022-12-10",-0.00050871834333634,0.0140072587270276
"153",2020-08-07,0.0049296753390351,0.014472283664633,0.011638753330415,"Mean","2022-12-11",-0.00050871834333634,0.0139635653212967
